target,gender_F,income_high,income_low,country_USA,country_India,country_UK,age,time_since_last_gift,time_since_first_gift,max_gift,min_gift,mean_gift,number_gift
0,0,0,0,1,0,0,49,259,259,92.0,92.0,92.0,1
0,1,0,1,0,1,0,53,298,1605,110.0,66.0,88.0,2
0,1,0,0,0,1,0,60,338,338,81.0,81.0,81.0,1
0,1,1,0,0,1,0,45,418,2145,114.0,34.0,71.57142857142857,7
0,0,0,0,0,1,0,33,1395,2530,115.0,79.0,98.75,8
0,0,0,1,1,0,0,53,402,720,101.0,66.0,87.0,4
0,1,0,0,1,0,0,61,667,2597,129.0,70.0,101.66666666666669,6
0,0,0,0,0,1,0,64,1397,2225,106.0,67.0,85.5,4
0,1,0,0,0,0,1,58,843,2464,112.0,75.0,93.71428571428572,7
0,1,0,0,0,1,0,28,819,1545,115.0,87.0,96.71428571428572,7
0,1,0,0,1,0,0,60,1331,1331,90.0,90.0,90.0,1
0,1,0,1,0,1,0,55,230,230,72.0,72.0,72.0,1
0,1,0,1,0,0,1,40,230,2438,142.0,76.0,110.0,7
0,0,0,1,0,1,0,104,1180,2712,111.0,28.0,77.36363636363636,11
0,1,0,0,1,0,0,34,1154,2314,125.0,84.0,99.33333333333331,3
0,1,0,0,0,1,0,64,648,2275,92.0,76.0,82.0,3
0,0,1,0,0,1,0,44,1360,2656,115.0,106.0,110.5,2
0,0,0,0,1,0,0,70,686,2068,99.0,80.0,92.33333333333331,3
0,1,0,0,1,0,0,40,477,2061,140.0,55.0,90.2,10
0,0,0,0,0,1,0,60,415,2325,82.0,50.0,66.5,6
0,0,0,0,1,0,0,60,503,2312,94.0,60.0,75.4,5
0,0,0,0,0,1,0,61,901,2573,102.0,78.0,87.0,3
0,1,0,0,0,1,0,55,1107,2739,92.0,61.0,76.4,5
0,0,0,0,0,1,0,42,1206,2410,104.0,77.0,90.75,4
0,0,0,0,1,0,0,49,1746,1931,119.0,99.0,109.0,2
0,1,0,0,1,0,0,62,322,322,54.0,54.0,54.0,1
0,1,0,0,0,1,0,85,650,1202,88.0,52.0,70.66666666666667,3
0,1,0,0,0,1,0,21,848,2514,121.0,82.0,100.875,8
0,0,0,1,1,0,0,37,903,2420,109.0,64.0,91.85714285714286,7
0,0,1,0,1,0,0,60,683,2717,104.0,66.0,85.33333333333333,6
0,0,0,0,0,1,0,64,924,924,86.0,86.0,86.0,1
0,0,0,1,0,1,0,57,1414,2745,139.0,75.0,104.0,9
0,1,0,0,0,1,0,46,296,2144,78.0,56.0,67.0,2
0,1,0,1,0,1,0,52,606,2462,103.0,70.0,85.5,4
0,0,0,0,1,0,0,61,364,2203,146.0,92.0,113.4,5
0,1,1,0,1,0,0,50,712,2514,116.0,60.0,84.14285714285714,7
0,1,0,0,0,1,0,38,297,297,111.0,111.0,111.0,1
0,0,1,0,1,0,0,74,621,2644,118.0,76.0,102.0,4
0,1,0,1,0,1,0,42,656,2012,122.0,59.0,92.0,5
0,0,0,0,0,1,0,25,99,1753,110.0,71.0,96.5,6
0,1,0,0,0,1,0,24,1256,1969,89.0,87.0,88.0,2
0,1,0,1,0,1,0,30,1174,2540,107.0,88.0,96.0,4
0,1,0,0,0,0,1,65,644,2613,116.0,49.0,91.66666666666669,3
0,1,1,0,0,0,1,35,1041,1041,91.0,91.0,91.0,1
0,1,0,0,1,0,0,48,392,1658,80.0,64.0,74.33333333333333,3
0,1,0,1,1,0,0,34,895,895,87.0,87.0,87.0,1
0,0,0,0,0,1,0,37,1164,2601,122.0,71.0,91.0,7
0,0,0,0,0,0,1,51,749,2634,119.0,59.0,82.0,6
0,0,0,0,0,1,0,50,1213,1806,89.0,68.0,78.5,4
0,0,0,0,1,0,0,72,1187,1579,96.0,82.0,89.0,2
0,1,0,1,0,1,0,46,777,1097,96.0,80.0,88.0,2
0,0,0,0,1,0,0,27,935,1983,128.0,74.0,92.8,5
0,0,0,1,0,1,0,49,150,2665,138.0,67.0,98.75,8
0,1,0,0,1,0,0,57,868,1718,98.0,38.0,77.8,5
0,0,0,1,1,0,0,59,681,681,122.0,122.0,122.0,1
0,0,1,0,1,0,0,64,1195,2681,116.0,53.0,86.63636363636364,11
0,0,0,0,0,1,0,54,723,2759,122.0,49.0,86.22222222222223,9
0,0,0,0,0,1,0,78,704,704,85.0,85.0,85.0,1
0,1,0,0,1,0,0,51,676,676,96.0,96.0,96.0,1
0,0,0,0,1,0,0,43,1067,2357,122.0,78.0,90.2,5
0,0,0,0,1,0,0,87,408,2435,133.0,73.0,99.83333333333331,6
0,1,1,0,1,0,0,57,1040,2567,149.0,60.0,92.66666666666669,9
0,1,1,0,1,0,0,34,254,2698,124.0,67.0,94.42857142857143,7
0,0,0,0,1,0,0,29,885,1307,108.0,67.0,90.66666666666669,3
0,0,0,0,0,1,0,61,63,944,134.0,84.0,109.33333333333331,3
0,1,0,0,0,1,0,69,278,278,108.0,108.0,108.0,1
0,1,0,0,0,0,1,90,76,2546,118.0,33.0,73.0,5
0,1,0,1,1,0,0,60,850,2717,117.0,103.0,111.0,3
0,0,0,1,1,0,0,45,381,2744,113.0,59.0,91.0,6
0,0,0,0,1,0,0,62,1047,2018,105.0,59.0,86.14285714285714,7
0,0,0,0,1,0,0,67,803,2408,112.0,50.0,77.33333333333333,9
0,1,0,0,1,0,0,43,415,415,82.0,82.0,82.0,1
0,1,0,0,1,0,0,41,925,1936,111.0,65.0,90.83333333333331,6
0,0,0,0,0,1,0,77,333,2200,133.0,109.0,118.66666666666669,6
0,0,1,0,0,0,1,32,1057,2504,118.0,53.0,82.66666666666667,9
0,1,0,1,1,0,0,60,773,2601,136.0,75.0,107.33333333333331,9
0,1,0,0,1,0,0,54,317,2700,143.0,87.0,115.0,2
0,1,0,0,0,1,0,63,702,1751,145.0,63.0,91.0,3
0,1,0,0,1,0,0,76,701,2656,134.0,51.0,85.2,5
0,0,0,1,1,0,0,50,734,2198,116.0,29.0,87.5,8
0,1,0,1,1,0,0,42,310,2654,104.0,73.0,84.6,5
0,0,0,0,0,1,0,32,1284,1284,95.0,95.0,95.0,1
0,0,0,1,1,0,0,71,1583,2670,119.0,67.0,83.25,8
0,1,0,0,0,1,0,46,660,2141,115.0,73.0,94.2,5
0,0,0,0,0,1,0,67,1080,2743,72.0,38.0,56.0,3
0,1,0,1,0,0,1,64,683,1882,129.0,103.0,116.33333333333331,3
0,0,0,0,0,1,0,36,412,2599,86.0,39.0,71.8,5
0,1,0,0,0,1,0,57,313,1686,139.0,43.0,94.0,7
0,1,0,0,1,0,0,70,709,2695,119.0,51.0,97.8,5
0,0,0,0,0,1,0,31,431,2073,124.0,69.0,85.75,4
0,1,1,0,0,1,0,52,810,2019,117.0,79.0,99.2,5
0,1,0,0,0,1,0,54,672,672,55.0,55.0,55.0,1
0,1,1,0,1,0,0,61,488,855,98.0,60.0,77.25,4
0,0,0,0,0,1,0,80,716,2085,110.0,79.0,97.6,5
0,1,0,0,0,1,0,31,1266,2507,111.0,87.0,96.5,4
0,0,0,0,1,0,0,66,761,2733,104.0,50.0,82.55555555555556,9
0,0,1,0,0,1,0,52,558,2350,148.0,102.0,119.0,5
0,1,1,0,0,1,0,42,314,2503,122.0,35.0,73.5,6
0,0,0,0,1,0,0,35,970,2721,142.0,67.0,111.5,6
0,1,0,0,0,1,0,48,465,2546,123.0,71.0,103.55555555555556,9
0,1,1,0,1,0,0,75,1143,2398,114.0,78.0,88.8,5
0,0,0,1,0,1,0,72,560,2506,105.0,74.0,86.8,5
0,0,0,0,0,1,0,75,1005,2613,95.0,57.0,79.71428571428571,7
0,1,0,1,1,0,0,83,39,2461,113.0,73.0,92.33333333333331,3
0,0,0,0,1,0,0,47,361,2671,141.0,61.0,94.1,10
0,0,0,0,1,0,0,35,927,2447,126.0,56.0,84.16666666666667,6
0,1,0,0,1,0,0,43,478,478,63.0,63.0,63.0,1
0,1,1,0,1,0,0,58,150,2442,127.0,57.0,89.0,6
0,1,0,1,1,0,0,34,1209,2319,124.0,72.0,98.71428571428572,7
0,0,1,0,0,0,1,74,111,2733,128.0,57.0,79.0,7
1,1,0,1,1,0,0,47,235,235,110.0,110.0,110.0,1
0,0,0,0,0,1,0,40,1344,2768,105.0,77.0,87.8,5
0,0,0,0,0,1,0,56,1006,2771,137.0,111.0,121.5,4
1,1,0,0,1,0,0,67,667,2757,126.0,89.0,111.14285714285714,7
0,1,0,0,0,0,1,60,642,2229,111.0,58.0,91.9,10
0,0,0,0,0,1,0,64,656,2665,93.0,34.0,70.83333333333333,6
0,1,0,0,0,0,1,35,198,1941,99.0,42.0,67.0,3
0,1,1,0,1,0,0,63,648,2488,104.0,38.0,74.83333333333333,6
0,1,0,0,0,0,1,70,768,1891,115.0,56.0,81.33333333333333,3
0,0,1,0,1,0,0,52,425,2513,131.0,81.0,106.22222222222223,9
1,1,0,1,0,0,1,46,802,2750,132.0,101.0,116.375,8
0,1,0,0,0,1,0,101,471,2532,89.0,43.0,63.0,7
0,0,0,0,0,1,0,51,450,2759,75.0,67.0,71.0,2
0,0,0,0,0,1,0,50,1610,2353,117.0,77.0,94.0,4
1,1,1,0,0,1,0,45,282,2104,132.0,90.0,112.4,5
0,0,0,1,0,1,0,41,754,2378,146.0,68.0,101.4,10
0,0,0,1,0,0,1,24,206,2527,150.0,94.0,130.6,5
0,1,0,0,0,1,0,45,483,2133,126.0,65.0,92.66666666666669,6
0,0,0,1,0,1,0,64,650,1933,125.0,65.0,97.5,4
0,0,1,0,0,0,1,69,608,608,78.0,78.0,78.0,1
0,0,0,0,1,0,0,27,501,2319,115.0,50.0,77.75,8
0,1,1,0,0,1,0,43,1076,2651,92.0,84.0,88.0,2
0,0,0,0,1,0,0,28,107,2767,98.0,51.0,70.66666666666667,3
0,0,0,0,0,1,0,48,313,1968,119.0,58.0,89.25,4
0,1,0,1,1,0,0,46,802,2589,117.0,61.0,82.3,10
0,0,0,0,1,0,0,60,1471,2753,118.0,76.0,96.0,7
0,0,0,0,1,0,0,65,456,2174,115.0,71.0,94.2,5
0,1,0,0,0,1,0,55,187,2596,101.0,49.0,74.5,8
0,0,0,0,1,0,0,28,842,1967,86.0,68.0,77.0,2
0,0,0,0,0,1,0,53,438,1822,115.0,65.0,88.5,4
0,1,0,0,1,0,0,65,874,2264,115.0,55.0,95.0,4
0,0,0,0,1,0,0,57,815,2298,93.0,71.0,80.75,4
0,0,0,0,0,1,0,34,1132,1896,72.0,68.0,70.0,2
0,1,0,1,0,1,0,72,342,342,58.0,58.0,58.0,1
0,0,1,0,0,0,1,28,639,1111,119.0,100.0,109.5,2
0,1,0,0,1,0,0,55,963,2755,116.0,50.0,76.28571428571429,7
0,0,0,0,1,0,0,47,368,2060,97.0,66.0,83.66666666666667,6
0,1,0,0,0,0,1,43,833,2607,130.0,67.0,101.75,4
0,0,0,1,1,0,0,81,1067,2662,138.0,81.0,105.83333333333331,6
0,0,1,0,1,0,0,56,1278,1710,95.0,81.0,88.0,2
0,1,0,1,0,1,0,21,321,2692,132.0,68.0,93.66666666666669,9
0,0,0,1,0,1,0,48,649,2568,108.0,76.0,93.83333333333331,6
0,0,0,0,1,0,0,33,697,1967,91.0,77.0,84.0,2
0,0,0,0,0,1,0,34,919,2602,124.0,78.0,98.85714285714286,7
0,1,0,0,0,1,0,80,895,2047,118.0,115.0,116.5,2
0,0,0,0,0,1,0,40,554,1120,109.0,69.0,84.66666666666667,3
0,1,0,0,0,1,0,62,377,2605,112.0,41.0,72.375,8
0,1,0,0,0,0,1,54,691,2613,147.0,106.0,125.4,10
0,0,0,0,0,1,0,25,985,2585,100.0,68.0,84.8,5
0,0,0,0,0,1,0,38,337,1347,126.0,97.0,107.0,4
0,0,0,0,0,1,0,36,376,376,95.0,95.0,95.0,1
0,0,0,0,0,1,0,31,1217,2424,103.0,63.0,78.8888888888889,9
0,0,0,0,0,1,0,40,572,2567,129.0,63.0,104.0,7
0,1,0,1,0,0,1,77,283,1422,141.0,73.0,107.25,4
0,0,0,0,1,0,0,41,555,1048,104.0,104.0,104.0,2
0,1,0,0,1,0,0,60,525,2594,105.0,41.0,77.2,5
0,0,0,1,0,1,0,38,222,2640,131.0,67.0,96.07692307692308,13
0,1,1,0,1,0,0,43,1088,1088,100.0,100.0,100.0,1
0,1,0,0,0,0,1,33,818,2551,132.0,85.0,103.66666666666669,3
0,1,0,0,1,0,0,71,429,2661,124.0,123.0,123.5,2
0,1,0,1,0,1,0,63,967,1936,106.0,77.0,91.33333333333331,6
0,0,1,0,1,0,0,47,390,2046,102.0,74.0,89.66666666666669,3
0,1,0,0,1,0,0,51,1002,2767,103.0,55.0,77.625,8
0,1,0,0,0,1,0,37,331,2745,128.0,71.0,101.625,8
0,1,0,0,0,1,0,32,847,2406,102.0,58.0,81.0,10
0,0,0,0,0,1,0,60,93,2288,118.0,73.0,97.6,5
0,1,0,0,1,0,0,70,1148,1148,67.0,67.0,67.0,1
0,0,1,0,0,1,0,46,263,2235,120.0,89.0,100.42857142857143,7
0,0,1,0,1,0,0,32,659,2009,114.0,72.0,98.85714285714286,7
0,0,0,0,0,1,0,55,622,2607,112.0,40.0,83.41666666666667,12
0,1,0,0,0,1,0,38,780,2571,122.0,56.0,85.85714285714286,7
0,1,0,0,0,1,0,49,668,2645,87.0,61.0,74.66666666666667,3
0,0,0,0,1,0,0,63,614,614,72.0,72.0,72.0,1
0,0,0,1,1,0,0,44,642,2745,167.0,92.0,119.77777777777777,9
0,0,0,0,0,1,0,60,770,1379,119.0,71.0,97.25,4
0,1,0,0,1,0,0,51,792,1928,99.0,81.0,90.4,5
0,0,0,0,1,0,0,45,1049,2652,89.0,72.0,82.0,5
0,1,0,0,1,0,0,83,1812,2685,127.0,80.0,101.85714285714286,7
0,1,1,0,0,0,1,29,450,2542,105.0,86.0,95.5,2
0,0,0,0,0,0,1,63,362,2528,109.0,53.0,88.2857142857143,7
0,0,0,0,1,0,0,41,741,741,148.0,148.0,148.0,1
0,1,0,1,1,0,0,29,781,2752,110.0,68.0,87.5,8
0,0,0,0,0,1,0,54,733,1237,129.0,100.0,116.66666666666669,3
0,1,0,0,0,0,1,48,776,2749,114.0,68.0,95.0,11
0,1,0,0,0,0,1,33,132,2281,120.0,64.0,93.5,4
0,0,0,0,1,0,0,60,1078,2577,123.0,74.0,96.0,6
0,1,0,1,1,0,0,49,1425,2521,123.0,80.0,106.6,5
0,1,0,1,1,0,0,33,934,2761,95.0,65.0,85.16666666666667,6
0,1,0,1,0,0,1,45,1129,2744,127.0,100.0,112.0,6
0,0,0,0,0,0,1,34,546,2004,141.0,61.0,97.4,10
0,0,0,0,0,0,1,61,704,2262,106.0,43.0,82.4,5
0,0,0,0,0,0,1,56,879,879,106.0,106.0,106.0,1
0,0,0,0,1,0,0,66,601,2632,146.0,65.0,110.3,10
0,1,0,0,0,1,0,31,881,2084,131.0,74.0,99.5,6
0,0,0,1,1,0,0,22,651,2457,87.0,49.0,68.1111111111111,9
0,1,0,0,0,1,0,59,58,2302,96.0,65.0,85.0,3
0,0,0,0,1,0,0,44,641,2639,98.0,35.0,70.81818181818181,11
0,1,0,0,1,0,0,69,958,958,141.0,141.0,141.0,1
0,0,0,1,0,1,0,54,1062,2607,117.0,62.0,88.33333333333331,9
0,0,0,0,1,0,0,42,43,923,136.0,111.0,120.66666666666669,3
0,0,0,0,0,1,0,48,982,2730,130.0,75.0,104.42857142857143,7
0,1,0,0,0,1,0,60,648,2729,125.0,111.0,117.5,4
0,0,0,0,0,1,0,40,443,443,79.0,79.0,79.0,1
0,0,0,0,0,1,0,38,1052,2694,128.0,53.0,88.33333333333331,9
0,1,1,0,1,0,0,35,935,2732,115.0,65.0,97.3,10
0,0,1,0,0,1,0,68,632,2575,98.0,55.0,79.91666666666667,12
0,1,0,0,0,1,0,67,1082,2182,101.0,60.0,83.5,4
0,1,0,1,0,1,0,73,713,2572,111.0,22.0,69.6,10
0,0,0,0,1,0,0,72,542,2765,117.0,68.0,90.6,5
0,0,1,0,1,0,0,49,780,2626,128.0,82.0,104.4,5
0,1,0,0,0,0,1,47,577,2028,112.0,71.0,92.25,4
0,1,0,0,1,0,0,40,617,2721,120.0,70.0,94.1,10
0,1,0,0,0,0,1,60,973,2535,93.0,75.0,83.66666666666667,3
0,1,0,0,1,0,0,71,1509,2590,115.0,59.0,88.1,10
0,0,0,0,0,1,0,39,1086,2471,110.0,61.0,86.66666666666669,6
0,1,0,0,0,1,0,60,504,1814,106.0,54.0,90.2,5
0,0,1,0,1,0,0,80,331,331,78.0,78.0,78.0,1
0,0,0,1,0,0,1,59,495,2452,148.0,93.0,111.14285714285714,7
0,0,1,0,0,1,0,27,371,2650,136.0,82.0,99.83333333333331,6
0,1,0,1,0,0,1,39,695,2744,77.0,25.0,52.5,4
0,1,0,0,0,1,0,52,855,1424,97.0,84.0,90.5,2
0,1,0,1,1,0,0,39,990,2518,130.0,66.0,88.8,5
0,1,0,1,1,0,0,54,465,1933,116.0,21.0,83.83333333333333,6
0,0,0,0,0,0,1,66,782,1884,86.0,79.0,82.66666666666667,3
0,1,0,0,1,0,0,61,1070,2703,103.0,57.0,88.33333333333331,6
0,1,0,0,1,0,0,45,251,1265,116.0,89.0,101.75,4
0,1,1,0,0,1,0,58,1193,2570,125.0,68.0,89.8,5
0,1,0,0,1,0,0,61,1399,2597,103.0,45.0,77.1111111111111,9
0,1,0,0,1,0,0,44,807,2550,122.0,60.0,94.0,11
0,1,0,0,0,1,0,45,874,2204,116.0,37.0,77.66666666666667,6
0,1,0,1,0,1,0,51,1026,2658,114.0,89.0,101.5,4
0,0,0,0,0,0,1,46,966,2553,91.0,70.0,80.5,2
0,0,0,0,0,1,0,60,655,655,69.0,69.0,69.0,1
0,1,0,1,1,0,0,66,1031,2624,139.0,71.0,96.7,10
0,0,0,0,0,1,0,67,568,2499,113.0,34.0,89.83333333333331,6
0,1,0,0,0,1,0,64,794,2744,101.0,13.0,70.14285714285714,7
0,1,1,0,0,0,1,73,1550,2396,93.0,57.0,77.25,4
0,1,0,1,0,1,0,79,311,2114,80.0,38.0,67.4,5
0,0,0,0,1,0,0,48,427,2242,117.0,72.0,92.42857142857143,7
0,1,0,0,0,0,1,73,896,2625,78.0,48.0,60.0,5
0,1,1,0,0,1,0,32,597,2618,117.0,63.0,83.2,5
1,0,0,0,1,0,0,60,317,2497,120.0,58.0,88.54545454545455,11
0,0,0,0,0,1,0,97,684,2481,113.0,97.0,106.66666666666669,3
0,1,0,0,1,0,0,38,412,2032,119.0,54.0,89.77777777777777,9
0,1,0,0,1,0,0,47,393,2440,124.0,74.0,93.85714285714286,7
0,1,0,0,0,0,1,58,1272,2712,109.0,55.0,83.27272727272727,11
0,1,1,0,1,0,0,25,670,1587,124.0,79.0,103.8,5
0,0,0,1,1,0,0,46,530,1788,134.0,57.0,110.88888888888887,9
0,0,0,0,0,1,0,52,938,2742,110.0,46.0,75.16666666666667,6
0,1,0,0,0,1,0,48,590,2097,116.0,50.0,70.7,10
0,1,0,0,0,0,1,75,766,766,115.0,115.0,115.0,1
0,1,1,0,1,0,0,33,1297,1297,79.0,79.0,79.0,1
0,0,0,0,1,0,0,44,644,2697,92.0,54.0,74.0,8
0,1,1,0,1,0,0,60,40,1365,112.0,53.0,85.66666666666667,3
0,0,0,0,0,1,0,60,715,2718,116.0,70.0,98.27272727272728,11
0,1,0,0,1,0,0,47,752,2004,118.0,97.0,107.75,4
0,1,0,0,0,1,0,56,1021,2275,129.0,77.0,99.57142857142857,7
0,0,0,1,0,0,1,33,683,683,102.0,102.0,102.0,1
0,1,1,0,1,0,0,82,1261,2362,104.0,59.0,80.83333333333333,6
0,0,0,1,1,0,0,73,251,251,75.0,75.0,75.0,1
0,0,1,0,0,1,0,28,899,1424,102.0,31.0,71.75,4
0,1,1,0,0,1,0,67,531,2632,121.0,71.0,93.71428571428572,7
0,1,1,0,0,1,0,60,1058,2725,117.0,56.0,77.71428571428571,7
0,0,0,1,0,1,0,32,972,2711,93.0,49.0,71.4,5
0,1,0,1,1,0,0,70,719,2228,126.0,63.0,91.42857142857143,7
0,0,0,0,0,1,0,53,165,165,75.0,75.0,75.0,1
0,0,1,0,0,1,0,48,1506,2532,111.0,86.0,100.66666666666669,6
0,1,0,1,1,0,0,78,1172,2672,107.0,57.0,85.66666666666667,12
0,0,0,0,0,0,1,38,710,2292,99.0,35.0,80.125,8
0,1,0,1,1,0,0,61,355,1777,105.0,62.0,82.75,4
0,0,0,1,1,0,0,44,577,2643,145.0,91.0,103.375,8
0,0,0,0,0,1,0,64,1217,2654,75.0,54.0,66.75,4
0,0,0,1,0,1,0,38,1207,1207,78.0,78.0,78.0,1
0,1,0,0,0,1,0,43,1215,1215,103.0,103.0,103.0,1
0,0,0,1,1,0,0,34,588,2703,118.0,46.0,76.8888888888889,9
1,0,1,0,1,0,0,51,658,658,92.0,92.0,92.0,1
0,1,0,0,0,0,1,57,694,2379,128.0,108.0,118.66666666666669,3
0,0,0,0,0,1,0,80,843,1842,73.0,50.0,62.66666666666666,3
0,0,0,0,0,1,0,63,1285,2596,147.0,77.0,114.4,5
0,1,0,1,1,0,0,37,347,1690,107.0,56.0,72.4,5
0,0,0,0,0,1,0,75,86,86,75.0,75.0,75.0,1
0,0,1,0,0,1,0,60,646,2190,101.0,75.0,87.66666666666669,6
0,1,0,0,0,1,0,39,531,531,116.0,116.0,116.0,1
0,0,1,0,0,1,0,22,1520,1999,115.0,57.0,87.33333333333331,3
0,0,0,0,0,1,0,48,669,1660,122.0,69.0,101.6,5
0,1,1,0,0,1,0,40,524,2210,121.0,62.0,89.66666666666669,3
0,1,0,0,0,1,0,64,375,543,99.0,79.0,89.0,2
0,1,0,0,1,0,0,56,1601,1601,97.0,97.0,97.0,1
0,1,1,0,0,1,0,68,560,2542,169.0,72.0,109.0,8
0,1,0,0,0,0,1,38,1354,2733,112.0,62.0,79.125,8
0,0,0,0,1,0,0,71,824,2761,112.0,71.0,90.16666666666669,6
0,1,0,0,0,1,0,60,345,2614,131.0,59.0,102.0,11
0,0,1,0,0,1,0,81,285,2256,78.0,49.0,63.5,2
0,0,0,0,1,0,0,60,1455,2564,110.0,80.0,99.8,5
0,0,0,0,0,1,0,60,368,2451,92.0,54.0,73.6,5
0,1,1,0,0,1,0,56,340,2574,115.0,49.0,86.27272727272727,11
0,1,0,0,0,1,0,52,987,2514,108.0,51.0,83.71428571428571,7
0,1,1,0,0,0,1,97,567,2769,114.0,74.0,93.42857142857143,7
0,1,0,1,0,1,0,67,1033,2595,138.0,69.0,95.27272727272728,11
0,0,0,0,0,0,1,19,426,1766,139.0,62.0,107.8,5
0,0,1,0,0,1,0,51,886,2527,131.0,94.0,109.66666666666669,3
0,1,0,0,0,1,0,41,867,883,115.0,104.0,109.5,2
0,0,0,0,0,1,0,83,644,2297,167.0,88.0,121.5,4
0,0,0,0,0,0,1,59,1711,2530,100.0,52.0,77.375,8
0,1,0,0,0,0,1,67,785,2678,118.0,66.0,103.42857142857143,7
1,0,0,1,0,1,0,69,144,2580,129.0,76.0,96.72727272727272,11
1,0,0,0,0,1,0,40,284,2564,119.0,60.0,89.85714285714286,7
0,0,1,0,0,0,1,54,1095,2615,113.0,73.0,89.0,5
0,1,0,0,0,1,0,58,1120,2583,132.0,85.0,101.0,3
1,1,1,0,0,1,0,31,873,2708,134.0,76.0,105.88888888888887,9
0,0,0,0,1,0,0,68,1427,1777,119.0,100.0,109.5,2
0,1,1,0,1,0,0,60,688,1960,87.0,55.0,75.5,4
0,1,0,1,0,1,0,93,698,2415,82.0,37.0,58.5,4
0,1,0,0,1,0,0,71,911,2668,127.0,36.0,86.375,8
0,0,1,0,0,1,0,55,1070,2668,121.0,37.0,91.0,10
0,1,0,0,0,1,0,82,1481,2669,108.0,77.0,86.75,4
0,1,0,0,0,1,0,52,1283,2440,121.0,93.0,108.66666666666669,6
0,1,0,0,0,0,1,54,771,2224,103.0,61.0,83.14285714285714,7
0,1,0,0,0,1,0,45,936,936,81.0,81.0,81.0,1
0,0,0,0,0,1,0,58,382,2051,95.0,72.0,81.66666666666667,3
0,1,1,0,0,0,1,41,974,2702,104.0,70.0,83.0,6
0,1,1,0,1,0,0,41,1131,2500,105.0,58.0,87.0,3
0,1,0,0,1,0,0,46,490,2468,142.0,99.0,115.66666666666669,3
0,0,1,0,1,0,0,28,653,2339,119.0,83.0,96.66666666666669,3
0,0,0,0,0,1,0,30,612,2438,101.0,25.0,69.0,4
0,0,0,0,0,1,0,56,531,2538,101.0,51.0,81.33333333333333,9
0,0,0,0,0,1,0,56,690,2565,98.0,45.0,71.5,2
0,0,0,1,1,0,0,50,1022,2377,104.0,63.0,80.75,4
0,0,0,0,0,1,0,39,679,714,84.0,60.0,72.0,2
0,0,0,0,0,1,0,80,1021,2490,128.0,76.0,95.0,5
0,1,0,1,1,0,0,51,982,982,60.0,60.0,60.0,1
1,0,0,1,0,1,0,60,759,2530,148.0,78.0,103.5,6
0,1,0,1,1,0,0,59,372,2625,79.0,72.0,75.5,2
0,1,0,0,0,1,0,68,667,2492,71.0,31.0,54.4,5
0,1,1,0,0,1,0,58,1031,2761,141.0,92.0,108.14285714285714,7
0,1,1,0,1,0,0,21,1103,2143,99.0,67.0,80.75,4
0,0,1,0,0,1,0,21,582,600,77.0,53.0,65.0,2
0,1,0,0,1,0,0,38,404,1792,83.0,67.0,72.66666666666667,3
0,1,0,0,0,1,0,30,240,2506,73.0,49.0,63.25,4
0,0,0,0,0,1,0,77,1126,2484,71.0,53.0,62.0,2
0,1,0,0,0,1,0,30,668,1650,103.0,49.0,83.0,3
0,1,0,0,1,0,0,43,280,2562,119.0,91.0,108.6,5
0,1,1,0,1,0,0,29,539,932,111.0,73.0,92.0,2
0,0,0,0,0,1,0,89,503,2365,101.0,53.0,85.42857142857143,7
0,0,0,0,0,0,1,79,330,1994,92.0,58.0,77.2,5
0,0,0,0,0,1,0,50,883,2685,109.0,60.0,88.2,5
0,0,0,0,0,1,0,60,903,2070,119.0,61.0,98.42857142857143,7
0,0,0,0,0,1,0,67,427,2260,80.0,44.0,58.2,5
0,0,0,0,1,0,0,69,984,2763,102.0,57.0,74.375,8
0,0,1,0,1,0,0,24,1003,2692,139.0,77.0,106.42857142857143,7
0,0,0,0,1,0,0,54,432,2569,115.0,42.0,78.9,10
0,1,0,0,0,1,0,38,408,2443,140.0,82.0,106.3,10
0,1,1,0,0,1,0,65,360,360,86.0,86.0,86.0,1
1,1,1,0,0,0,1,77,683,2075,125.0,80.0,97.85714285714286,7
0,0,0,1,1,0,0,45,798,2430,125.0,49.0,87.375,8
0,1,0,0,1,0,0,97,432,2377,102.0,76.0,92.75,4
0,1,0,0,1,0,0,42,302,2299,110.0,62.0,85.57142857142857,7
0,1,1,0,1,0,0,54,590,1429,120.0,79.0,96.33333333333331,3
0,1,1,0,1,0,0,55,415,2510,116.0,57.0,89.125,8
0,0,1,0,1,0,0,106,248,1887,87.0,55.0,74.83333333333333,6
0,0,0,1,1,0,0,68,723,2747,87.0,61.0,74.4,5
0,0,0,0,0,1,0,88,866,2743,128.0,81.0,103.2,5
0,1,0,0,1,0,0,47,962,1876,97.0,44.0,67.8,5
0,1,0,0,0,1,0,34,1156,2454,105.0,46.0,75.0,5
0,1,0,0,1,0,0,81,1327,2620,114.0,59.0,89.84615384615385,13
0,0,0,0,1,0,0,44,675,2760,116.0,101.0,105.71428571428572,7
0,0,0,0,1,0,0,49,1014,1836,122.0,50.0,85.0,4
0,1,0,0,0,0,1,55,652,2738,109.0,77.0,93.8,5
0,1,1,0,0,1,0,86,972,1673,126.0,72.0,95.0,3
0,1,0,0,0,1,0,65,185,2367,100.0,45.0,69.42857142857143,7
0,0,0,0,1,0,0,80,585,691,119.0,98.0,108.5,2
